file,class
0656.jpg,bird
n02100735_568.jpg,dog
n02096294_285.jpg,dog
train_00823.jpg,car
n02088466_1671.jpg,dog
train_00328.jpg,car
train_00814.jpg,car
0491.jpg,bird
0286.jpg,bird
0094.jpg,bird
n02092002_296.jpg,dog
0899.jpg,bird
n02089867_146.jpg,dog
n02096294_67.jpg,dog
0331.jpg,bird
n02096294_261.jpg,dog
0239.jpg,bird
0435.jpg,bird
0133.jpg,bird
n02100877_131.jpg,dog
n02090721_195.jpg,dog
0172.jpg,bird
train_00232.jpg,car
n02087046_309.jpg,dog
train_00838.jpg,car
n02096051_249.jpg,dog
train_00575.jpg,car
n02086646_32.jpg,dog
train_00071.jpg,car
0768.jpg,bird
0220.jpg,bird
train_01000.jpg,car
n02099429_159.jpg,dog
0779.jpg,bird
n02100583_453.jpg,dog
0448.jpg,bird
0216.jpg,bird
0513.jpg,bird
0909.jpg,bird
0989.jpg,bird
n02089078_185.jpg,dog
0920.jpg,bird
0862.jpg,bird
train_00265.jpg,car
n02098286_577.jpg,dog
0315.jpg,bird
0975.jpg,bird
n02095889_173.jpg,dog
0700.jpg,bird
train_00700.jpg,car
n02099849_263.jpg,dog
train_00400.jpg,car
0914.jpg,bird
n02088094_251.jpg,dog
0766.jpg,bird
n02087394_261.jpg,dog
train_00923.jpg,car
n02097209_367.jpg,dog
0446.jpg,bird
0738.jpg,bird
0431.jpg,bird
n02085782_172.jpg,dog
0449.jpg,bird
0816.jpg,bird
n02088466_1473.jpg,dog
train_00696.jpg,car
train_00584.jpg,car
0561.jpg,bird
n02096177_223.jpg,dog
train_00498.jpg,car
0354.jpg,bird
0360.jpg,bird
train_00748.jpg,car
train_00721.jpg,car
n02095889_293.jpg,dog
train_00597.jpg,car
train_00272.jpg,car
train_00243.jpg,car
train_00867.jpg,car
train_00439.jpg,car
0044.jpg,bird
n02089078_243.jpg,dog
train_00517.jpg,car
0557.jpg,bird
train_00616.jpg,car
train_00706.jpg,car
0183.jpg,bird
n02087046_228.jpg,dog
train_00346.jpg,car
n02099601_109.jpg,dog
train_00553.jpg,car
n02088364_876.jpg,dog
n02100877_71.jpg,dog
train_00023.jpg,car
0412.jpg,bird
train_00719.jpg,car
0196.jpg,bird
0118.jpg,bird
train_00004.jpg,car
0941.jpg,bird
train_00651.jpg,car
train_00615.jpg,car
train_00580.jpg,car
n02094114_363.jpg,dog
n02099267_443.jpg,dog
0091.jpg,bird
train_00791.jpg,car
n02093647_126.jpg,dog
n02088364_2000.jpg,dog
train_00146.jpg,car
0728.jpg,bird
train_00423.jpg,car
n02096437_91.jpg,dog
n02096294_250.jpg,dog
train_00576.jpg,car
0373.jpg,bird
train_00436.jpg,car
train_00803.jpg,car
train_00811.jpg,car
0026.jpg,bird
n02097298_378.jpg,dog
n02097474_494.jpg,dog
0828.jpg,bird
n02092002_293.jpg,dog
0441.jpg,bird
train_00537.jpg,car
n02099267_487.jpg,dog
n02086646_45.jpg,dog
1020.jpg,bird
0027.jpg,bird
0528.jpg,bird
n02099267_494.jpg,dog
n02100735_4.jpg,dog
train_00868.jpg,car
train_00270.jpg,car
0347.jpg,bird
train_00569.jpg,car
train_00202.jpg,car
n02093991_122.jpg,dog
n02096051_7.jpg,dog
0905.jpg,bird
0883.jpg,bird
0888.jpg,bird
n02091831_256.jpg,dog
n02097474_36.jpg,dog
1000.jpg,bird
train_00935.jpg,car
train_00206.jpg,car
train_00397.jpg,car
train_00189.jpg,car
train_00091.jpg,car
0959.jpg,bird
train_00210.jpg,car
train_00149.jpg,car
n02098286_43.jpg,dog
train_00782.jpg,car
n02098105_190.jpg,dog
train_00987.jpg,car
n02100583_216.jpg,dog
train_00435.jpg,car
n02094114_252.jpg,dog
train_00156.jpg,car
0138.jpg,bird
0430.jpg,bird
n02093754_218.jpg,dog
0302.jpg,bird
n02095889_310.jpg,dog
n02092339_235.jpg,dog
train_00201.jpg,car
train_00956.jpg,car
train_00969.jpg,car
0014.jpg,bird
n02085936_37.jpg,dog
train_00652.jpg,car
0885.jpg,bird
n02095889_107.jpg,dog
0244.jpg,bird
n02090721_311.jpg,dog
train_00100.jpg,car
n02091134_524.jpg,dog
0256.jpg,bird
train_00471.jpg,car
train_00766.jpg,car
n02099849_110.jpg,dog
1017.jpg,bird
n02086910_685.jpg,dog
train_00365.jpg,car
n02086646_127.jpg,dog
train_00304.jpg,car
n02088094_357.jpg,dog
n02091635_436.jpg,dog
n02094258_61.jpg,dog
0254.jpg,bird
train_00710.jpg,car
train_00648.jpg,car
0322.jpg,bird
0691.jpg,bird
n02090622_1726.jpg,dog
n02100236_320.jpg,dog
0313.jpg,bird
0055.jpg,bird
n02094114_192.jpg,dog
0881.jpg,bird
train_00392.jpg,car
train_00516.jpg,car
train_00098.jpg,car
n02095889_231.jpg,dog
train_00143.jpg,car
0081.jpg,bird
train_00731.jpg,car
0395.jpg,bird
0397.jpg,bird
train_00119.jpg,car
n02086079_952.jpg,dog
train_00083.jpg,car
n02088364_2143.jpg,dog
n02088632_152.jpg,dog
train_00847.jpg,car
n02099601_238.jpg,dog
0206.jpg,bird
0025.jpg,bird
train_00931.jpg,car
train_00021.jpg,car
train_00086.jpg,car
train_00361.jpg,car
n02100735_920.jpg,dog
n02091032_18.jpg,dog
train_00284.jpg,car
n02100236_334.jpg,dog
train_00826.jpg,car
0171.jpg,bird
train_00643.jpg,car
train_00176.jpg,car
0992.jpg,bird
0780.jpg,bird
n02091635_2.jpg,dog
train_00337.jpg,car
0225.jpg,bird
1043.jpg,bird
n02094258_103.jpg,dog
n02095570_163.jpg,dog
n02099267_693.jpg,dog
n02096051_441.jpg,dog
train_00957.jpg,car
train_00479.jpg,car
0748.jpg,bird
0560.jpg,bird
n02088364_2019.jpg,dog
n02090379_980.jpg,dog
0019.jpg,bird
0690.jpg,bird
n02085782_80.jpg,dog
1062.jpg,bird
train_00268.jpg,car
n02092002_305.jpg,dog
train_00673.jpg,car
0993.jpg,bird
0180.jpg,bird
0559.jpg,bird
train_00386.jpg,car
n02098413_575.jpg,dog
n02098413_611.jpg,dog
0376.jpg,bird
train_00704.jpg,car
n02087046_217.jpg,dog
train_00141.jpg,car
0541.jpg,bird
0874.jpg,bird
0202.jpg,bird
n02096177_164.jpg,dog
train_00724.jpg,car
0053.jpg,bird
n02088466_2908.jpg,dog
0619.jpg,bird
n02094114_348.jpg,dog
0968.jpg,bird
0610.jpg,bird
0969.jpg,bird
0718.jpg,bird
train_00458.jpg,car
n02086910_399.jpg,dog
0571.jpg,bird
train_00895.jpg,car
n02095314_138.jpg,dog
0971.jpg,bird
train_00051.jpg,car
n02094433_708.jpg,dog
n02095570_324.jpg,dog
n02091134_842.jpg,dog
0148.jpg,bird
n02088632_260.jpg,dog
0680.jpg,bird
train_00108.jpg,car
n02089867_149.jpg,dog
0876.jpg,bird
0650.jpg,bird
n02096294_73.jpg,dog
0088.jpg,bird
train_00477.jpg,car
0840.jpg,bird
0224.jpg,bird
n02089867_55.jpg,dog
train_00716.jpg,car
train_00329.jpg,car
0967.jpg,bird
train_00197.jpg,car
0823.jpg,bird
0734.jpg,bird
n02085620_275.jpg,dog
n02097298_344.jpg,dog
n02091831_346.jpg,dog
n02097658_141.jpg,dog
0126.jpg,bird
0681.jpg,bird
train_00690.jpg,car
0485.jpg,bird
0769.jpg,bird
1064.jpg,bird
0129.jpg,bird
train_00419.jpg,car
train_00422.jpg,car
train_00482.jpg,car
n02087394_514.jpg,dog
0724.jpg,bird
n02091467_332.jpg,dog
n02086646_136.jpg,dog
n02097298_132.jpg,dog
0692.jpg,bird
n02100583_702.jpg,dog
n02091635_390.jpg,dog
n02093754_521.jpg,dog
1054.jpg,bird
0651.jpg,bird
n02085936_296.jpg,dog
n02097209_8.jpg,dog
0218.jpg,bird
train_00773.jpg,car
train_00207.jpg,car
train_00610.jpg,car
n02089973_186.jpg,dog
train_00467.jpg,car
train_00306.jpg,car
n02095889_151.jpg,dog
n02097209_226.jpg,dog
0100.jpg,bird
train_00358.jpg,car
n02100877_185.jpg,dog
train_00457.jpg,car
0898.jpg,bird
0038.jpg,bird
n02091831_38.jpg,dog
0477.jpg,bird
0438.jpg,bird
0175.jpg,bird
0474.jpg,bird
n02085620_477.jpg,dog
n02098105_97.jpg,dog
train_00350.jpg,car
n02095314_157.jpg,dog
0408.jpg,bird
train_00732.jpg,car
train_00885.jpg,car
train_00138.jpg,car
train_00159.jpg,car
n02096437_287.jpg,dog
n02097298_92.jpg,dog
n02099267_580.jpg,dog
train_00989.jpg,car
train_00241.jpg,car
train_00609.jpg,car
0131.jpg,bird
0767.jpg,bird
train_00596.jpg,car
0812.jpg,bird
0699.jpg,bird
n02097474_32.jpg,dog
0050.jpg,bird
train_00958.jpg,car
0542.jpg,bird
0386.jpg,bird
train_00431.jpg,car
0706.jpg,bird
n02085782_23.jpg,dog
train_00286.jpg,car
n02093428_416.jpg,dog
0365.jpg,bird
train_00570.jpg,car
train_00105.jpg,car
0353.jpg,bird
n02093754_373.jpg,dog
train_00195.jpg,car
n02095889_25.jpg,dog
train_00557.jpg,car
0201.jpg,bird
train_00590.jpg,car
0379.jpg,bird
0260.jpg,bird
n02095570_104.jpg,dog
train_00341.jpg,car
train_00533.jpg,car
1026.jpg,bird
0173.jpg,bird
train_00539.jpg,car
0664.jpg,bird
n02093991_278.jpg,dog
train_00157.jpg,car
train_00345.jpg,car
n02097209_169.jpg,dog
n02093991_50.jpg,dog
0318.jpg,bird
0567.jpg,bird
0793.jpg,bird
train_00815.jpg,car
train_00528.jpg,car
0403.jpg,bird
0080.jpg,bird
0121.jpg,bird
n02095314_318.jpg,dog
train_00623.jpg,car
n02098413_1279.jpg,dog
train_00647.jpg,car
0378.jpg,bird
train_00676.jpg,car
n02097658_188.jpg,dog
0142.jpg,bird
n02099849_43.jpg,dog
n02086079_937.jpg,dog
train_00434.jpg,car
train_00428.jpg,car
0921.jpg,bird
0434.jpg,bird
0878.jpg,bird
0335.jpg,bird
n02098286_225.jpg,dog
0374.jpg,bird
n02091831_55.jpg,dog
train_00532.jpg,car
n02086240_271.jpg,dog
n02100583_66.jpg,dog
1022.jpg,bird
0316.jpg,bird
n02091831_355.jpg,dog
train_00600.jpg,car
train_00463.jpg,car
n02097474_16.jpg,dog
train_00747.jpg,car
0071.jpg,bird
train_00770.jpg,car
0871.jpg,bird
train_00402.jpg,car
0293.jpg,bird
train_00172.jpg,car
0594.jpg,bird
train_00541.jpg,car
train_00309.jpg,car
n02094258_125.jpg,dog
train_00657.jpg,car
n02100236_156.jpg,dog
0737.jpg,bird
train_00216.jpg,car
n02092339_52.jpg,dog
n02097474_120.jpg,dog
n02090622_431.jpg,dog
train_00658.jpg,car
train_00461.jpg,car
n02096585_342.jpg,dog
0252.jpg,bird
train_00713.jpg,car
train_00006.jpg,car
0127.jpg,bird
0966.jpg,bird
n02095570_315.jpg,dog
0813.jpg,bird
n02088466_2030.jpg,dog
0669.jpg,bird
n02091467_217.jpg,dog
train_00945.jpg,car
train_00338.jpg,car
train_00799.jpg,car
train_00807.jpg,car
0247.jpg,bird
n02085620_382.jpg,dog
n02097130_310.jpg,dog
0283.jpg,bird
0092.jpg,bird
train_00168.jpg,car
train_00918.jpg,car
0298.jpg,bird
train_00310.jpg,car
0110.jpg,bird
train_00437.jpg,car
train_00824.jpg,car
0704.jpg,bird
train_00943.jpg,car
train_00759.jpg,car
train_00204.jpg,car
train_00214.jpg,car
train_00741.jpg,car
train_00840.jpg,car
0377.jpg,bird
0703.jpg,bird
n02086910_862.jpg,dog
train_00612.jpg,car
train_00603.jpg,car
0134.jpg,bird
0445.jpg,bird
0021.jpg,bird
0646.jpg,bird
n02096177_133.jpg,dog
train_00110.jpg,car
n02091032_36.jpg,dog
train_00136.jpg,car
train_00966.jpg,car
train_00181.jpg,car
n02091032_334.jpg,dog
train_00926.jpg,car
train_00298.jpg,car
train_00066.jpg,car
0385.jpg,bird
train_00456.jpg,car
0913.jpg,bird
train_00357.jpg,car
n02093647_160.jpg,dog
train_00583.jpg,car
n02096294_160.jpg,dog
train_00964.jpg,car
1063.jpg,bird
0274.jpg,bird
0773.jpg,bird
n02091244_110.jpg,dog
train_00904.jpg,car
0246.jpg,bird
n02091032_75.jpg,dog
0311.jpg,bird
n02097047_73.jpg,dog
0558.jpg,bird
train_00258.jpg,car
n02087394_531.jpg,dog
n02100735_1117.jpg,dog
train_00033.jpg,car
train_00389.jpg,car
n02088632_205.jpg,dog
0946.jpg,bird
n02085782_230.jpg,dog
n02098413_161.jpg,dog
0402.jpg,bird
0401.jpg,bird
1048.jpg,bird
train_00028.jpg,car
train_00493.jpg,car
0869.jpg,bird
train_00183.jpg,car
train_00671.jpg,car
train_00317.jpg,car
0712.jpg,bird
train_00485.jpg,car
n02094433_96.jpg,dog
0611.jpg,bird
n02100583_125.jpg,dog
0058.jpg,bird
n02100236_453.jpg,dog
train_00787.jpg,car
train_00628.jpg,car
train_00506.jpg,car
0521.jpg,bird
n02099601_5.jpg,dog
n02086240_254.jpg,dog
train_00132.jpg,car
train_00971.jpg,car
n02089867_180.jpg,dog
0934.jpg,bird
train_00462.jpg,car
train_00551.jpg,car
train_00785.jpg,car
0657.jpg,bird
n02089867_218.jpg,dog
n02092002_662.jpg,dog
train_00478.jpg,car
train_00793.jpg,car
n02091467_141.jpg,dog
n02100236_44.jpg,dog
0973.jpg,bird
n02100877_92.jpg,dog
n02093991_281.jpg,dog
n02086240_46.jpg,dog
0488.jpg,bird
n02088466_1503.jpg,dog
n02093428_225.jpg,dog
n02097130_589.jpg,dog
0454.jpg,bird
0622.jpg,bird
train_00527.jpg,car
train_00290.jpg,car
0149.jpg,bird
train_00245.jpg,car
0576.jpg,bird
n02086079_884.jpg,dog
0361.jpg,bird
0023.jpg,bird
n02096294_459.jpg,dog
0151.jpg,bird
0040.jpg,bird
train_00075.jpg,car
train_00052.jpg,car
0455.jpg,bird
0212.jpg,bird
0717.jpg,bird
0919.jpg,bird
n02087046_296.jpg,dog
0955.jpg,bird
train_00521.jpg,car
0527.jpg,bird
train_00316.jpg,car
train_00634.jpg,car
train_00563.jpg,car
train_00565.jpg,car
train_00373.jpg,car
0284.jpg,bird
n02099712_511.jpg,dog
0687.jpg,bird
0910.jpg,bird
train_00685.jpg,car
train_00818.jpg,car
train_00152.jpg,car
0242.jpg,bird
0428.jpg,bird
n02100877_229.jpg,dog
0580.jpg,bird
0605.jpg,bird
train_00687.jpg,car
n02096585_237.jpg,dog
1035.jpg,bird
n02086240_30.jpg,dog
train_00053.jpg,car
0694.jpg,bird
train_00308.jpg,car
n02085620_7.jpg,dog
train_00753.jpg,car
n02094433_701.jpg,dog
n02088364_2106.jpg,dog
0778.jpg,bird
n02095570_269.jpg,dog
0169.jpg,bird
train_00917.jpg,car
0222.jpg,bird
n02100236_304.jpg,dog
train_00776.jpg,car
train_00256.jpg,car
train_00445.jpg,car
n02088238_1261.jpg,dog
n02097209_221.jpg,dog
n02094258_81.jpg,dog
0585.jpg,bird
0792.jpg,bird
n02088094_272.jpg,dog
n02091635_6.jpg,dog
0666.jpg,bird
0147.jpg,bird
train_00932.jpg,car
0076.jpg,bird
0693.jpg,bird
n02088364_769.jpg,dog
train_00038.jpg,car
0995.jpg,bird
n02090379_957.jpg,dog
n02096294_472.jpg,dog
train_00351.jpg,car
n02085936_420.jpg,dog
0036.jpg,bird
0108.jpg,bird
train_00313.jpg,car
0624.jpg,bird
train_00982.jpg,car
n02093428_640.jpg,dog
train_00352.jpg,car
train_00418.jpg,car
train_00488.jpg,car
train_00598.jpg,car
n02099712_610.jpg,dog
0492.jpg,bird
train_00246.jpg,car
n02091467_410.jpg,dog
n02097130_603.jpg,dog
train_00029.jpg,car
n02093859_262.jpg,dog
0839.jpg,bird
n02096585_353.jpg,dog
n02095570_126.jpg,dog
0775.jpg,bird
n02099267_721.jpg,dog
0466.jpg,bird
0310.jpg,bird
n02093859_248.jpg,dog
0568.jpg,bird
0592.jpg,bird
n02093859_132.jpg,dog
n02093256_291.jpg,dog
n02097209_66.jpg,dog
train_00942.jpg,car
n02100236_556.jpg,dog
train_00321.jpg,car
train_00832.jpg,car
0787.jpg,bird
n02088632_101.jpg,dog
0544.jpg,bird
0873.jpg,bird
train_00507.jpg,car
train_00819.jpg,car
train_00208.jpg,car
n02094258_69.jpg,dog
train_00937.jpg,car
train_00778.jpg,car
0324.jpg,bird
train_00145.jpg,car
n02096051_171.jpg,dog
train_00339.jpg,car
train_00084.jpg,car
0054.jpg,bird
train_00993.jpg,car
n02088094_115.jpg,dog
n02095570_373.jpg,dog
n02096585_341.jpg,dog
n02086646_23.jpg,dog
train_00360.jpg,car
n02099601_286.jpg,dog
0033.jpg,bird
train_00087.jpg,car
0073.jpg,bird
train_00708.jpg,car
n02099267_375.jpg,dog
0582.jpg,bird
train_00165.jpg,car
train_00499.jpg,car
train_00876.jpg,car
train_00928.jpg,car
n02087046_336.jpg,dog
train_00263.jpg,car
0852.jpg,bird
n02091635_426.jpg,dog
1045.jpg,bird
train_00875.jpg,car
train_00896.jpg,car
n02095314_2.jpg,dog
train_00042.jpg,car
0843.jpg,bird
0752.jpg,bird
n02095314_188.jpg,dog
n02094433_194.jpg,dog
n02091244_100.jpg,dog
0328.jpg,bird
n02096585_19.jpg,dog
0426.jpg,bird
n02096051_161.jpg,dog
1038.jpg,bird
train_00834.jpg,car
train_00396.jpg,car
train_00025.jpg,car
train_00852.jpg,car
0440.jpg,bird
0740.jpg,bird
train_00385.jpg,car
0326.jpg,bird
train_00203.jpg,car
n02098105_162.jpg,dog
0221.jpg,bird
n02098413_49.jpg,dog
n02091134_682.jpg,dog
n02095314_105.jpg,dog
train_00473.jpg,car
train_00039.jpg,car
0382.jpg,bird
train_00113.jpg,car
0782.jpg,bird
train_00535.jpg,car
train_00134.jpg,car
train_00827.jpg,car
n02098105_91.jpg,dog
n02086910_21.jpg,dog
n02093428_582.jpg,dog
0889.jpg,bird
0043.jpg,bird
0922.jpg,bird
n02095570_337.jpg,dog
n02096585_507.jpg,dog
train_00120.jpg,car
0944.jpg,bird
train_00233.jpg,car
train_00355.jpg,car
n02096437_92.jpg,dog
train_00036.jpg,car
n02093991_168.jpg,dog
n02098286_47.jpg,dog
0638.jpg,bird
n02097130_262.jpg,dog
train_00239.jpg,car
train_00951.jpg,car
n02086079_155.jpg,dog
train_00495.jpg,car
train_00433.jpg,car
train_00153.jpg,car
n02088466_1555.jpg,dog
0317.jpg,bird
0355.jpg,bird
0189.jpg,bird
train_00227.jpg,car
n02091244_61.jpg,dog
train_00848.jpg,car
train_00630.jpg,car
0489.jpg,bird
n02093647_55.jpg,dog
0984.jpg,bird
0114.jpg,bird
0811.jpg,bird
0565.jpg,bird
train_00223.jpg,car
train_00122.jpg,car
0152.jpg,bird
train_00011.jpg,car
n02091467_340.jpg,dog
0932.jpg,bird
0433.jpg,bird
0543.jpg,bird
0504.jpg,bird
n02085782_50.jpg,dog
0815.jpg,bird
n02099849_2.jpg,dog
n02096437_85.jpg,dog
0765.jpg,bird
train_00568.jpg,car
n02088632_291.jpg,dog
train_00880.jpg,car
train_00857.jpg,car
0018.jpg,bird
train_00148.jpg,car
n02099429_273.jpg,dog
0356.jpg,bird
train_00722.jpg,car
0820.jpg,bird
n02089973_48.jpg,dog
0495.jpg,bird
0351.jpg,bird
train_00229.jpg,car
n02091134_125.jpg,dog
n02091134_392.jpg,dog
n02098413_244.jpg,dog
0077.jpg,bird
train_00544.jpg,car
0848.jpg,bird
n02097209_46.jpg,dog
n02089867_148.jpg,dog
0744.jpg,bird
train_00295.jpg,car
n02099429_120.jpg,dog
train_00552.jpg,car
n02096177_170.jpg,dog
0442.jpg,bird
0817.jpg,bird
0350.jpg,bird
0002.jpg,bird
train_00158.jpg,car
train_00412.jpg,car
0578.jpg,bird
0501.jpg,bird
0947.jpg,bird
n02085936_500.jpg,dog
n02098413_387.jpg,dog
n02094433_259.jpg,dog
train_00635.jpg,car
train_00608.jpg,car
train_00481.jpg,car
train_00124.jpg,car
train_00555.jpg,car
train_00014.jpg,car
n02097658_129.jpg,dog
0119.jpg,bird
train_00996.jpg,car
train_00343.jpg,car
train_00221.jpg,car
n02087046_430.jpg,dog
0052.jpg,bird
train_00411.jpg,car
n02100735_3.jpg,dog
train_00177.jpg,car
n02091134_917.jpg,dog
train_00835.jpg,car
n02097130_234.jpg,dog
train_00503.jpg,car
0844.jpg,bird
train_00547.jpg,car
0159.jpg,bird
train_00486.jpg,car
train_00031.jpg,car
0665.jpg,bird
train_00349.jpg,car
n02087046_133.jpg,dog
0010.jpg,bird
0344.jpg,bird
n02088632_108.jpg,dog
0334.jpg,bird
n02096437_48.jpg,dog
n02094433_515.jpg,dog
n02090379_223.jpg,dog
n02098413_333.jpg,dog
n02092002_228.jpg,dog
0961.jpg,bird
n02093859_161.jpg,dog
0144.jpg,bird
1015.jpg,bird
n02094114_315.jpg,dog
train_00953.jpg,car
0157.jpg,bird
n02095570_201.jpg,dog
train_00649.jpg,car
n02099429_68.jpg,dog
0117.jpg,bird
n02097298_825.jpg,dog
n02085936_517.jpg,dog
train_00133.jpg,car
n02091032_55.jpg,dog
1029.jpg,bird
0879.jpg,bird
0398.jpg,bird
n02097130_32.jpg,dog
0550.jpg,bird
train_00064.jpg,car
0458.jpg,bird
n02097130_243.jpg,dog
1028.jpg,bird
train_00659.jpg,car
train_00099.jpg,car
train_00514.jpg,car
train_00980.jpg,car
0059.jpg,bird
n02093428_11.jpg,dog
n02090721_209.jpg,dog
0135.jpg,bird
train_00016.jpg,car
0016.jpg,bird
train_00755.jpg,car
train_00364.jpg,car
train_00846.jpg,car
train_00468.jpg,car
train_00095.jpg,car
0243.jpg,bird
n02088238_517.jpg,dog
n02096051_225.jpg,dog
train_00395.jpg,car
n02094258_130.jpg,dog
0536.jpg,bird
0754.jpg,bird
train_00484.jpg,car
0467.jpg,bird
0777.jpg,bird
train_00370.jpg,car
n02093991_114.jpg,dog
0579.jpg,bird
0963.jpg,bird
0788.jpg,bird
train_00163.jpg,car
train_00058.jpg,car
train_00125.jpg,car
n02091831_213.jpg,dog
train_00564.jpg,car
n02094114_281.jpg,dog
0150.jpg,bird
n02085620_368.jpg,dog
n02086910_847.jpg,dog
n02099849_216.jpg,dog
n02086646_166.jpg,dog
1016.jpg,bird
1051.jpg,bird
n02092339_40.jpg,dog
n02095570_280.jpg,dog
train_00707.jpg,car
0158.jpg,bird
train_00735.jpg,car
train_00986.jpg,car
n02100877_257.jpg,dog
train_00871.jpg,car
0741.jpg,bird
0570.jpg,bird
n02085620_588.jpg,dog
train_00322.jpg,car
train_00646.jpg,car
0623.jpg,bird
n02088238_1944.jpg,dog
0223.jpg,bird
train_00022.jpg,car
train_00786.jpg,car
train_00415.jpg,car
n02093647_79.jpg,dog
n02089078_19.jpg,dog
0111.jpg,bird
0185.jpg,bird
0170.jpg,bird
n02097209_384.jpg,dog
n02095889_298.jpg,dog
train_00525.jpg,car
0893.jpg,bird
train_00096.jpg,car
0819.jpg,bird
0072.jpg,bird
0562.jpg,bird
0364.jpg,bird
train_00048.jpg,car
0384.jpg,bird
train_00686.jpg,car
0413.jpg,bird
0678.jpg,bird
n02095570_199.jpg,dog
n02097474_40.jpg,dog
1042.jpg,bird
train_00906.jpg,car
n02085620_575.jpg,dog
train_00751.jpg,car
0572.jpg,bird
train_00078.jpg,car
0764.jpg,bird
train_00194.jpg,car
train_00081.jpg,car
train_00851.jpg,car
train_00929.jpg,car
0299.jpg,bird
train_00077.jpg,car
0661.jpg,bird
0178.jpg,bird
n02091467_92.jpg,dog
train_00276.jpg,car
0850.jpg,bird
0049.jpg,bird
n02087394_889.jpg,dog
0001.jpg,bird
train_00414.jpg,car
0483.jpg,bird
0630.jpg,bird
0070.jpg,bird
0627.jpg,bird
train_00199.jpg,car
train_00738.jpg,car
n02087046_357.jpg,dog
0574.jpg,bird
n02100877_172.jpg,dog
0983.jpg,bird
train_00624.jpg,car
0057.jpg,bird
n02098413_754.jpg,dog
n02090622_1086.jpg,dog
1032.jpg,bird
n02096177_130.jpg,dog
0219.jpg,bird
0184.jpg,bird
n02088466_2934.jpg,dog
0500.jpg,bird
0186.jpg,bird
0320.jpg,bird
train_00626.jpg,car
0829.jpg,bird
train_00892.jpg,car
train_00693.jpg,car
train_00107.jpg,car
0321.jpg,bird
n02097474_477.jpg,dog
train_00949.jpg,car
train_00756.jpg,car
n02097209_96.jpg,dog
0620.jpg,bird
train_00698.jpg,car
n02086910_592.jpg,dog
n02099429_227.jpg,dog
0887.jpg,bird
n02093991_247.jpg,dog
n02093428_277.jpg,dog
1007.jpg,bird
n02100877_14.jpg,dog
train_00973.jpg,car
train_00746.jpg,car
n02085620_326.jpg,dog
n02095570_284.jpg,dog
train_00056.jpg,car
0312.jpg,bird
0715.jpg,bird
train_00030.jpg,car
0008.jpg,bird
0029.jpg,bird
train_00681.jpg,car
n02093859_82.jpg,dog
0797.jpg,bird
train_00772.jpg,car
n02097298_65.jpg,dog
train_00765.jpg,car
train_00833.jpg,car
n02091244_177.jpg,dog
0404.jpg,bird
0120.jpg,bird
train_00074.jpg,car
train_00090.jpg,car
0762.jpg,bird
n02087394_681.jpg,dog
0478.jpg,bird
n02098105_196.jpg,dog
0406.jpg,bird
n02099712_490.jpg,dog
0551.jpg,bird
train_00522.jpg,car
n02088094_60.jpg,dog
n02087394_831.jpg,dog
1023.jpg,bird
n02097658_237.jpg,dog
n02097047_232.jpg,dog
train_00288.jpg,car
n02090622_1082.jpg,dog
n02086646_3.jpg,dog
n02091032_372.jpg,dog
n02087394_381.jpg,dog
n02097047_255.jpg,dog
1056.jpg,bird
n02089973_97.jpg,dog
n02090721_363.jpg,dog
0167.jpg,bird
train_00512.jpg,car
train_00890.jpg,car
n02087394_330.jpg,dog
train_00854.jpg,car
train_00126.jpg,car
train_00849.jpg,car
n02091467_442.jpg,dog
n02093991_89.jpg,dog
0003.jpg,bird
0686.jpg,bird
n02099601_78.jpg,dog
0796.jpg,bird
0506.jpg,bird
train_00745.jpg,car
n02089867_91.jpg,dog
train_00774.jpg,car
0197.jpg,bird
0644.jpg,bird
n02092339_114.jpg,dog
0924.jpg,bird
train_00930.jpg,car
n02093428_111.jpg,dog
train_00841.jpg,car
n02088466_2862.jpg,dog
n02094114_99.jpg,dog
1003.jpg,bird
train_00936.jpg,car
n02094433_478.jpg,dog
train_00019.jpg,car
0631.jpg,bird
train_00505.jpg,car
n02091134_689.jpg,dog
train_00362.jpg,car
0480.jpg,bird
0818.jpg,bird
train_00179.jpg,car
n02100583_18.jpg,dog
train_00114.jpg,car
n02098413_342.jpg,dog
n02085936_544.jpg,dog
train_00699.jpg,car
n02089973_270.jpg,dog
0677.jpg,bird
1049.jpg,bird
train_00581.jpg,car
train_00912.jpg,car
train_00566.jpg,car
n02088094_26.jpg,dog
0835.jpg,bird
train_00689.jpg,car
n02097474_124.jpg,dog
train_00440.jpg,car
train_00881.jpg,car
n02098105_257.jpg,dog
n02088238_305.jpg,dog
train_00032.jpg,car
train_00055.jpg,car
n02097130_602.jpg,dog
train_00578.jpg,car
train_00638.jpg,car
train_00274.jpg,car
0942.jpg,bird
0720.jpg,bird
n02086079_207.jpg,dog
0399.jpg,bird
train_00768.jpg,car
n02086646_172.jpg,dog
n02086240_126.jpg,dog
0856.jpg,bird
train_00140.jpg,car
0005.jpg,bird
train_00451.jpg,car
0198.jpg,bird
train_00595.jpg,car
train_00801.jpg,car
n02092002_86.jpg,dog
train_00723.jpg,car
0346.jpg,bird
